ID,username,InTime,OutTime,total_work_minutes,cumalative_work_minutes,device_id,group_id,employee_id
5107,rezvi,2023-12-24 03:16:42+00:00,2024-01-02 18:00:00+00:00,0,0,DmcGate10,Group object (2),1
5108,rezvi,2023-12-24 03:16:42+00:00,2023-12-24 03:18:21+00:00,0,0,DmcGate10,Group object (2),1
5109,rezvi,2023-12-24 03:18:21+00:00,2023-12-24 03:18:29+00:00,0,0,DmcGate10,Group object (2),1
5110,rezvi,2023-12-24 03:18:29+00:00,2023-12-24 03:22:56+00:00,0,0,DmcGate10,Group object (2),1
5111,rezvi,2023-12-24 03:22:56+00:00,2023-12-24 03:23:00+00:00,0,0,DmcGate10,Group object (2),1
5112,rezvi,2023-12-24 03:23:00+00:00,2023-12-24 03:23:03+00:00,0,0,DmcGate10,Group object (2),1
5113,rezvi,2023-12-24 03:23:03+00:00,2023-12-24 03:52:29+00:00,0,0,DmcGate10,Group object (2),1
5114,rezvi,2023-12-24 03:52:29+00:00,2023-12-24 03:54:03+00:00,0,0,DmcGate10,Group object (2),1
5115,rezvi,2023-12-24 03:54:03+00:00,2023-12-24 04:33:40+00:00,0,0,DmcGate10,Group object (2),1
5116,rezvi,2023-12-24 04:33:40+00:00,2023-12-24 04:36:59+00:00,0,0,DmcGate10,Group object (2),1
5117,rezvi,2023-12-24 04:36:59+00:00,2023-12-24 04:39:16+00:00,0,0,DmcGate10,Group object (2),1
5118,rezvi,2023-12-24 04:39:16+00:00,2023-12-24 04:39:38+00:00,0,0,DmcGate10,Group object (2),1
5119,rezvi,2023-12-24 04:39:38+00:00,2023-12-24 04:39:55+00:00,0,0,DmcGate10,Group object (2),1
5120,rezvi,2023-12-24 04:39:55+00:00,2023-12-24 06:46:21+00:00,0,0,DmcGate10,Group object (2),1
5121,Miraz,2023-12-24 05:13:09+00:00,2024-01-02 18:00:00+00:00,0,0,DmcGate10,Group object (23),DMC2
5122,Miraz,2023-12-24 05:13:09+00:00,2023-12-27 06:58:57+00:00,0,0,DmcGate10,Group object (23),DMC2
5123,rezvi,2023-12-24 06:46:21+00:00,2023-12-24 07:39:41+00:00,0,0,DmcGate10,Group object (2),1
